Unnamed: 0_no_transform,tenure_no_transform,MonthlyCharges_no_transform
2645.0,1.0,19.799999237060547
2646.0,56.0,81.80000305175781
2647.0,2.0,20.0
2648.0,35.0,59.59999847412109
2649.0,64.0,25.0
2650.0,15.0,84.3499984741211
2651.0,24.0,90.3499984741211
2652.0,1.0,55.54999923706055
2653.0,70.0,75.3499984741211
2654.0,1.0,90.75
2655.0,4.0,89.5999984741211
2656.0,39.0,59.29999923706055
2657.0,29.0,66.0999984741211
2658.0,14.0,18.799999237060547
2659.0,61.0,86.44999694824219
2660.0,13.0,52.09999847412109
2661.0,66.0,47.400001525878906
2662.0,2.0,49.25
2663.0,59.0,109.1500015258789
2664.0,62.0,94.9499969482422
2665.0,33.0,93.5500030517578
2666.0,66.0,79.5
2667.0,72.0,115.0500030517578
2668.0,1.0,19.75
2669.0,19.0,95.1500015258789
2670.0,51.0,95.1500015258789
2671.0,63.0,105.4000015258789
2672.0,27.0,20.100000381469727
2673.0,22.0,101.3499984741211
2674.0,4.0,20.049999237060547
2675.0,42.0,20.700000762939453
2676.0,29.0,20.350000381469727
2677.0,4.0,70.05000305175781
2678.0,30.0,19.700000762939453
2679.0,4.0,74.6500015258789
2680.0,71.0,85.44999694824219
2681.0,46.0,40.400001525878906
2682.0,4.0,50.400001525878906
2683.0,7.0,79.6500015258789
2684.0,69.0,105.1999969482422
2685.0,72.0,100.6500015258789
2686.0,19.0,79.8499984741211
2687.0,28.0,91.0
2688.0,5.0,78.75
2689.0,72.0,116.75
2690.0,8.0,80.44999694824219
2691.0,7.0,59.09999847412109
2692.0,22.0,49.79999923706055
2693.0,72.0,19.299999237060547
2694.0,8.0,19.649999618530277
2695.0,52.0,81.4000015258789
2696.0,68.0,38.900001525878906
2697.0,71.0,87.94999694824219
2698.0,2.0,19.850000381469727
2699.0,34.0,96.3499984741211
2700.0,35.0,24.149999618530277
2701.0,61.0,19.100000381469727
2702.0,1.0,44.0
2703.0,1.0,50.09999847412109
2704.0,53.0,60.59999847412109
2705.0,72.0,25.649999618530277
2706.0,2.0,76.4000015258789
2707.0,3.0,98.6999969482422
2708.0,13.0,100.8000030517578
2709.0,41.0,53.95000076293945
2710.0,24.0,20.399999618530277
2711.0,28.0,90.0999984741211
2712.0,8.0,29.350000381469727
2713.0,1.0,20.450000762939453
2714.0,54.0,95.0999984741211
2715.0,41.0,25.25
2716.0,19.0,44.900001525878906
2717.0,72.0,92.6500015258789
2718.0,62.0,43.70000076293945
2719.0,56.0,72.5999984741211
2720.0,15.0,51.54999923706055
2721.0,10.0,79.25
2722.0,32.0,18.950000762939453
2723.0,21.0,20.5
2724.0,62.0,19.950000762939453
2725.0,2.0,24.5
2726.0,27.0,20.600000381469727
2727.0,5.0,94.8499984741211
2728.0,25.0,61.04999923706055
2729.0,2.0,85.69999694824219
2730.0,49.0,106.6500015258789
2731.0,63.0,108.25
2732.0,4.0,20.399999618530277
2733.0,1.0,55.29999923706055
2734.0,11.0,20.25
2735.0,52.0,72.94999694824219
2736.0,60.0,89.44999694824219
2737.0,64.0,104.6500015258789
2738.0,43.0,75.19999694824219
2739.0,61.0,101.1500015258789
2740.0,1.0,44.400001525878906
2741.0,5.0,89.5
2742.0,66.0,68.75
2743.0,67.0,111.0500030517578
2744.0,42.0,99.0
2745.0,1.0,86.05000305175781
2746.0,31.0,21.0
2747.0,7.0,19.399999618530277
2748.0,4.0,44.54999923706055
2749.0,34.0,77.19999694824219
2750.0,3.0,19.450000762939453
2751.0,19.0,24.850000381469727
2752.0,31.0,35.400001525878906
2753.0,1.0,95.6500015258789
2754.0,3.0,41.34999847412109
2755.0,46.0,19.600000381469727
2756.0,1.0,20.950000762939453
2757.0,69.0,84.44999694824219
2758.0,5.0,20.25
2759.0,1.0,19.649999618530277
2760.0,26.0,20.649999618530277
2761.0,10.0,34.70000076293945
2762.0,25.0,99.3000030517578
2763.0,64.0,81.05000305175781
2764.0,30.0,67.5999984741211
2765.0,13.0,70.1500015258789
2766.0,64.0,115.0
2767.0,46.0,84.80000305175781
2768.0,12.0,19.700000762939453
2769.0,15.0,19.75
2770.0,17.0,92.5500030517578
2771.0,13.0,63.150001525878906
2772.0,67.0,74.0
2773.0,24.0,29.100000381469727
2774.0,6.0,50.04999923706055
2775.0,53.0,60.04999923706055
2776.0,16.0,74.30000305175781
2777.0,10.0,20.0
2778.0,13.0,74.6500015258789
2779.0,9.0,85.3499984741211
2780.0,25.0,74.30000305175781
2781.0,7.0,44.400001525878906
2782.0,38.0,85.4000015258789
2783.0,43.0,94.0999984741211
2784.0,4.0,98.0999984741211
2785.0,25.0,108.9000015258789
2786.0,27.0,56.20000076293945
2787.0,72.0,26.100000381469727
2788.0,71.0,85.44999694824219
2789.0,24.0,88.94999694824219
2790.0,50.0,109.6500015258789
2791.0,57.0,74.3499984741211
2792.0,15.0,48.84999847412109
2793.0,4.0,80.0999984741211
2794.0,28.0,56.04999923706055
2795.0,9.0,74.55000305175781
2796.0,55.0,89.80000305175781
2797.0,3.0,100.9499969482422
2798.0,10.0,94.9000015258789
2799.0,55.0,19.100000381469727
2800.0,20.0,20.350000381469727
2801.0,62.0,106.0500030517578
2802.0,32.0,104.9000015258789
2803.0,43.0,19.649999618530277
2804.0,9.0,24.100000381469727
2805.0,60.0,59.84999847412109
2806.0,58.0,86.0999984741211
2807.0,7.0,19.450000762939453
2808.0,2.0,97.0999984741211
2809.0,37.0,36.650001525878906
2810.0,65.0,103.9000015258789
2811.0,39.0,19.75
2812.0,66.0,104.0500030517578
2813.0,68.0,24.549999237060547
2814.0,62.0,48.70000076293945
2815.0,3.0,88.3499984741211
2816.0,72.0,109.5500030517578
2817.0,41.0,20.649999618530277
2818.0,29.0,94.6500015258789
2819.0,4.0,55.20000076293945
2820.0,53.0,24.049999237060547
2821.0,1.0,74.4000015258789
2822.0,41.0,79.9000015258789
2823.0,39.0,20.450000762939453
2824.0,63.0,19.25
2825.0,15.0,26.350000381469727
2826.0,13.0,43.79999923706055
2827.0,1.0,50.150001525878906
2828.0,1.0,20.450000762939453
2829.0,8.0,69.69999694824219
2830.0,60.0,61.400001525878906
2831.0,12.0,98.0999984741211
2832.0,40.0,70.75
2833.0,66.0,61.150001525878906
2834.0,42.0,20.25
2835.0,66.0,63.84999847412109
2836.0,49.0,98.6999969482422
2837.0,1.0,20.5
2838.0,41.0,20.0
2839.0,41.0,19.299999237060547
2840.0,23.0,84.4000015258789
2841.0,3.0,25.100000381469727
2842.0,4.0,48.25
2843.0,52.0,19.850000381469727
2844.0,4.0,99.5999984741211
2845.0,11.0,94.1999969482422
2846.0,2.0,62.150001525878906
2847.0,26.0,79.30000305175781
2848.0,24.0,56.25
2849.0,12.0,20.299999237060547
2850.0,60.0,99.0
2851.0,64.0,90.5999984741211
2852.0,66.0,85.9000015258789
2853.0,60.0,79.19999694824219
2854.0,17.0,70.3499984741211
2855.0,42.0,19.350000381469727
2856.0,1.0,50.150001525878906
2857.0,47.0,63.79999923706055
2858.0,10.0,20.549999237060547
2859.0,70.0,88.55000305175781
2860.0,67.0,101.4000015258789
2861.0,1.0,81.94999694824219
2862.0,7.0,69.3499984741211
2863.0,1.0,44.59999847412109
2864.0,4.0,63.75
2865.0,66.0,109.25
2866.0,12.0,84.5999984741211
2867.0,24.0,20.450000762939453
2868.0,26.0,85.75
2869.0,6.0,91.0999984741211
2870.0,57.0,107.9499969482422
2871.0,14.0,86.0999984741211
2872.0,42.0,22.950000762939453
2873.0,25.0,94.6999969482422
2874.0,64.0,19.450000762939453
2875.0,22.0,85.0999984741211
2876.0,19.0,19.700000762939453
2877.0,61.0,99.1500015258789
2878.0,22.0,87.0
2879.0,70.0,102.9499969482422
2880.0,12.0,79.94999694824219
2881.0,31.0,64.0
2882.0,11.0,64.9000015258789
2883.0,68.0,25.75
2884.0,72.0,90.1500015258789
2885.0,67.0,116.0999984741211
2886.0,60.0,104.9499969482422
2887.0,1.0,45.04999923706055
2888.0,1.0,71.0
2889.0,58.0,50.0
2890.0,47.0,70.55000305175781
2891.0,1.0,79.69999694824219
2892.0,1.0,20.450000762939453
2893.0,22.0,59.0
2894.0,48.0,60.34999847412109
2895.0,37.0,19.850000381469727
2896.0,13.0,19.950000762939453
2897.0,43.0,26.450000762939453
2898.0,6.0,63.400001525878906
2899.0,71.0,53.95000076293945
2900.0,1.0,69.25
2901.0,72.0,95.0999984741211
2902.0,6.0,74.0999984741211
2903.0,12.0,35.5
2904.0,25.0,70.94999694824219
2905.0,21.0,79.19999694824219
2906.0,6.0,48.79999923706055
2907.0,20.0,89.0
2908.0,18.0,99.4000015258789
2909.0,43.0,55.45000076293945
2910.0,35.0,25.399999618530277
2911.0,1.0,73.5
2912.0,32.0,93.5
2913.0,52.0,63.900001525878906
2914.0,32.0,64.8499984741211
2915.0,72.0,63.79999923706055
2916.0,51.0,44.45000076293945
2917.0,68.0,19.950000762939453
2918.0,8.0,43.34999847412109
2919.0,49.0,49.650001525878906
2920.0,72.0,85.0999984741211
2921.0,9.0,95.5
2922.0,28.0,92.3499984741211
2923.0,54.0,89.80000305175781
2924.0,11.0,74.55000305175781
2925.0,50.0,103.0500030517578
2926.0,69.0,116.0
2927.0,1.0,69.9000015258789
2928.0,68.0,95.0999984741211
2929.0,40.0,40.25
2930.0,31.0,25.75
2931.0,33.0,105.3499984741211
2932.0,55.0,113.5999984741211
2933.0,68.0,24.0
2934.0,12.0,19.399999618530277
2935.0,71.0,86.0999984741211
2936.0,40.0,102.6500015258789
2937.0,64.0,92.8499984741211
2938.0,53.0,97.75
2939.0,12.0,83.80000305175781
2940.0,53.0,54.45000076293945
2941.0,72.0,97.9499969482422
2942.0,46.0,19.950000762939453
2943.0,40.0,24.600000381469727
2944.0,12.0,50.95000076293945
2945.0,9.0,75.5999984741211
2946.0,51.0,80.75
2947.0,49.0,90.4000015258789
2948.0,41.0,99.8000030517578
2949.0,56.0,60.25
2950.0,4.0,20.200000762939453
2951.0,20.0,64.1500015258789
2952.0,26.0,20.25
2953.0,20.0,105.8499984741211
2954.0,7.0,75.44999694824219
2955.0,7.0,93.8499984741211
2956.0,51.0,99.0
2957.0,4.0,80.30000305175781
2958.0,1.0,19.549999237060547
2959.0,27.0,100.75
2960.0,22.0,100.75
2961.0,12.0,53.75
2962.0,3.0,31.0
2963.0,34.0,25.600000381469727
2964.0,24.0,58.34999847412109
2965.0,51.0,80.0
2966.0,14.0,46.34999847412109
2967.0,59.0,113.75
2968.0,3.0,90.4000015258789
2969.0,65.0,109.3000030517578
2970.0,5.0,70.25
2971.0,59.0,90.3000030517578
2972.0,72.0,65.25
2973.0,62.0,100.1500015258789
2974.0,28.0,94.5
2975.0,3.0,60.650001525878906
2976.0,19.0,24.100000381469727
2977.0,1.0,19.5
2978.0,24.0,85.94999694824219
2979.0,57.0,53.5
2980.0,72.0,25.450000762939453
2981.0,67.0,20.5
2982.0,52.0,20.850000381469727
2983.0,71.0,89.9000015258789
2984.0,26.0,26.0
2985.0,35.0,113.1999969482422
2986.0,55.0,69.05000305175781
2987.0,33.0,20.100000381469727
2988.0,72.0,109.6500015258789
2989.0,1.0,19.200000762939453
2990.0,10.0,33.900001525878906
2991.0,37.0,90.0
2992.0,12.0,34.0
2993.0,1.0,20.399999618530277
2994.0,62.0,38.59999847412109
2995.0,1.0,25.25
2996.0,18.0,60.59999847412109
2997.0,69.0,89.94999694824219
2998.0,2.0,74.75
2999.0,19.0,20.600000381469727
0.0,6.0,49.5
1.0,19.0,55.0
2.0,69.0,43.95
3.0,11.0,74.35
4.0,64.0,111.15
5.0,39.0,104.7
6.0,15.0,55.7
7.0,25.0,20.6
8.0,6.0,19.65
9.0,66.0,115.8
10.0,61.0,88.65
11.0,43.0,94.5
12.0,12.0,20.1
13.0,23.0,34.65
14.0,71.0,52.3
15.0,34.0,65.0
16.0,5.0,19.85
17.0,41.0,35.45
18.0,72.0,19.7
19.0,14.0,95.6
20.0,41.0,19.85
21.0,23.0,81.85
22.0,71.0,109.3
23.0,1.0,70.3
24.0,72.0,25.4
25.0,6.0,69.8
26.0,23.0,20.0
27.0,10.0,85.55
28.0,72.0,109.9
29.0,7.0,50.3
30.0,6.0,94.5
31.0,9.0,101.5
32.0,12.0,89.15
33.0,1.0,19.4
34.0,48.0,29.9
35.0,20.0,78.8
36.0,16.0,85.35
37.0,2.0,79.65
38.0,10.0,19.3
39.0,2.0,79.6
40.0,20.0,96.8
41.0,20.0,20.65
42.0,19.0,19.8
43.0,19.0,90.6
44.0,22.0,104.6
45.0,35.0,80.05
46.0,1.0,45.15
47.0,39.0,73.15
48.0,54.0,99.1
49.0,1.0,20.2
50.0,66.0,106.05
51.0,56.0,105.35
52.0,18.0,45.65
53.0,16.0,79.95
54.0,68.0,54.45
55.0,53.0,25.1
56.0,72.0,84.7
57.0,9.0,75.85
58.0,30.0,48.8
59.0,36.0,99.15
60.0,18.0,35.2
61.0,55.0,76.25
62.0,39.0,55.9
63.0,21.0,82.35
64.0,2.0,40.4
65.0,33.0,24.9
66.0,44.0,54.3
67.0,30.0,66.3
68.0,71.0,20.9
69.0,4.0,75.35
70.0,35.0,85.15
71.0,1.0,75.35
72.0,23.0,104.45
73.0,22.0,49.45
74.0,49.0,19.45
75.0,42.0,92.15
76.0,33.0,93.8
77.0,7.0,19.85
78.0,67.0,100.25
79.0,15.0,95.7
80.0,67.0,93.15
81.0,53.0,69.7
82.0,21.0,19.8
83.0,40.0,71.35
84.0,22.0,20.75
85.0,39.0,40.6
86.0,45.0,20.4
87.0,2.0,20.35
88.0,57.0,19.75
89.0,8.0,54.4
90.0,7.0,94.7
91.0,6.0,30.5
92.0,7.0,20.45
93.0,49.0,66.15
94.0,65.0,89.85
95.0,55.0,45.05
96.0,71.0,86.85
97.0,35.0,96.75
98.0,3.0,77.0
99.0,11.0,20.1
100.0,1.0,75.3
101.0,17.0,106.65
102.0,72.0,110.15
103.0,28.0,82.85
104.0,18.0,20.1
105.0,40.0,99.2
106.0,52.0,59.45
107.0,47.0,58.6
108.0,23.0,49.7
109.0,66.0,65.85
110.0,8.0,73.5
111.0,47.0,85.5
112.0,7.0,20.05
113.0,71.0,113.65
114.0,50.0,83.4
115.0,46.0,65.65
116.0,1.0,70.4
117.0,66.0,61.35
118.0,42.0,85.9
119.0,5.0,75.65
120.0,7.0,49.75
121.0,29.0,70.9
122.0,27.0,49.85
123.0,15.0,75.3
124.0,25.0,20.1
125.0,11.0,94.0
126.0,57.0,103.05
127.0,67.0,118.35
128.0,47.0,99.7
129.0,13.0,81.9
130.0,8.0,30.45
131.0,44.0,96.1
132.0,71.0,66.2
133.0,24.0,104.25
134.0,15.0,80.2
135.0,1.0,19.75
136.0,2.0,72.6
137.0,55.0,116.5
138.0,71.0,106.8
139.0,50.0,24.95
140.0,1.0,89.25
141.0,5.0,19.25
142.0,66.0,104.55
143.0,49.0,87.2
144.0,3.0,30.75
145.0,66.0,25.7
146.0,11.0,86.2
147.0,28.0,30.1
148.0,65.0,99.35
149.0,62.0,19.2
150.0,2.0,20.1
151.0,2.0,20.35
152.0,55.0,25.65
153.0,41.0,94.55
154.0,17.0,104.2
155.0,30.0,94.4
156.0,17.0,56.1
157.0,16.0,68.25
158.0,72.0,24.75
159.0,9.0,76.25
160.0,1.0,74.35
161.0,23.0,54.15
162.0,8.0,19.45
163.0,19.0,34.95
164.0,7.0,53.65
165.0,1.0,69.65
166.0,61.0,104.0
167.0,57.0,70.35
168.0,9.0,80.8
169.0,15.0,64.85
170.0,1.0,19.65
171.0,12.0,45.9
172.0,54.0,20.0
173.0,4.0,44.8
174.0,7.0,80.3
175.0,20.0,20.35
176.0,26.0,45.8
177.0,36.0,84.1
178.0,53.0,108.95
179.0,3.0,69.35
180.0,68.0,64.35
181.0,72.0,90.8
182.0,12.0,24.95
183.0,34.0,79.6
184.0,68.0,84.7
185.0,50.0,70.8
186.0,1.0,36.45
187.0,41.0,104.4
188.0,30.0,101.5
189.0,1.0,54.3
190.0,29.0,103.95
191.0,23.0,91.1
192.0,60.0,19.95
193.0,72.0,26.45
194.0,22.0,89.4
195.0,72.0,75.1
196.0,66.0,108.1
197.0,72.0,110.15
198.0,47.0,80.35
199.0,51.0,111.5
200.0,70.0,106.5
201.0,9.0,19.9
202.0,59.0,111.1
203.0,3.0,70.7
204.0,38.0,24.85
205.0,37.0,91.2
206.0,37.0,65.6
207.0,24.0,40.65
208.0,14.0,59.45
209.0,72.0,109.95
210.0,53.0,60.45
211.0,8.0,84.9
212.0,72.0,38.5
213.0,17.0,92.55
214.0,2.0,73.55
215.0,8.0,20.15
216.0,48.0,34.7
217.0,10.0,24.5
218.0,0.0,19.7
219.0,1.0,20.6
220.0,29.0,58.0
221.0,65.0,107.45
222.0,8.0,65.5
223.0,61.0,25.45
224.0,45.0,100.15
225.0,72.0,104.45
226.0,12.0,21.15
227.0,7.0,96.2
228.0,9.0,44.4
229.0,43.0,107.55
230.0,58.0,94.35
231.0,16.0,98.75
232.0,2.0,20.3
233.0,8.0,101.15
234.0,40.0,105.75
235.0,9.0,81.15
236.0,41.0,89.55
237.0,26.0,54.75
238.0,33.0,53.75
239.0,68.0,105.75
240.0,65.0,105.85
241.0,55.0,64.2
242.0,20.0,88.7
243.0,19.0,87.7
244.0,45.0,89.3
245.0,70.0,20.15
246.0,2.0,79.75
247.0,27.0,94.55
248.0,12.0,20.05
249.0,72.0,67.2
250.0,12.0,94.55
251.0,5.0,69.05
252.0,71.0,107.5
253.0,35.0,73.0
254.0,70.0,114.75
255.0,31.0,76.05
256.0,52.0,96.25
257.0,37.0,101.1
258.0,69.0,104.7
259.0,30.0,77.9
260.0,33.0,90.65
261.0,54.0,110.45
262.0,59.0,68.7
263.0,55.0,44.85
264.0,69.0,29.8
265.0,66.0,88.9
266.0,37.0,58.75
267.0,9.0,19.85
268.0,69.0,86.9
269.0,10.0,59.65
270.0,40.0,55.25
271.0,13.0,66.4
272.0,6.0,90.1
273.0,69.0,20.15
274.0,66.0,108.1
275.0,11.0,53.75
276.0,46.0,56.9
277.0,6.0,89.3
278.0,56.0,109.6
279.0,70.0,25.15
280.0,33.0,79.15
281.0,72.0,66.75
282.0,3.0,95.2
283.0,19.0,48.8
284.0,5.0,45.7
285.0,71.0,80.7
286.0,8.0,74.5
287.0,1.0,20.55
288.0,1.0,79.65
289.0,61.0,115.1
290.0,71.0,59.7
291.0,68.0,86.45
292.0,46.0,33.7
293.0,33.0,80.1
294.0,53.0,104.05
295.0,50.0,108.75
296.0,57.0,41.1
297.0,54.0,20.35
298.0,60.0,105.9
299.0,28.0,101.3
300.0,1.0,80.05
301.0,29.0,89.2
302.0,10.0,65.5
303.0,43.0,40.45
304.0,13.0,70.45
305.0,43.0,78.8
306.0,19.0,83.65
307.0,1.0,90.1
308.0,69.0,82.45
309.0,61.0,20.25
310.0,43.0,66.25
311.0,6.0,19.5
312.0,1.0,51.25
313.0,56.0,89.7
314.0,70.0,64.55
315.0,1.0,45.6
316.0,49.0,93.65
317.0,6.0,49.65
318.0,32.0,73.6
319.0,72.0,109.75
320.0,37.0,61.45
321.0,69.0,106.4
322.0,26.0,81.9
323.0,58.0,105.2
324.0,24.0,54.6
325.0,5.0,20.55
326.0,15.0,20.0
327.0,30.0,19.7
328.0,55.0,66.05
329.0,25.0,34.0
330.0,10.0,92.5
331.0,44.0,54.05
332.0,47.0,58.9
333.0,13.0,88.35
334.0,49.0,107.95
335.0,64.0,96.9
336.0,1.0,19.1
337.0,20.0,50.0
338.0,37.0,45.4
339.0,30.0,85.45
340.0,38.0,84.1
341.0,1.0,74.45
342.0,37.0,64.75
343.0,52.0,66.25
344.0,71.0,76.9
345.0,26.0,89.8
346.0,66.0,74.6
347.0,72.0,116.95
348.0,25.0,40.65
349.0,69.0,114.35
350.0,53.0,69.7
351.0,12.0,95.5
352.0,26.0,98.65
353.0,21.0,61.65
354.0,1.0,89.35
355.0,48.0,95.4
356.0,26.0,35.4
357.0,60.0,19.95
358.0,18.0,19.25
359.0,10.0,29.65
360.0,5.0,84.5
361.0,4.0,20.4
362.0,65.0,24.75
363.0,70.0,25.35
364.0,18.0,90.7
365.0,62.0,20.0
366.0,66.0,59.75
367.0,65.0,82.5
368.0,3.0,70.3
369.0,34.0,20.35
370.0,16.0,90.8
371.0,54.0,103.95
372.0,50.0,104.95
373.0,71.0,105.25
374.0,10.0,74.75
375.0,1.0,50.8
376.0,18.0,23.75
377.0,4.0,61.3
378.0,58.0,75.8
379.0,56.0,98.0
380.0,2.0,80.25
381.0,32.0,78.9
382.0,56.0,52.0
383.0,36.0,84.75
384.0,4.0,64.4
385.0,53.0,85.45
386.0,10.0,45.8
387.0,4.0,30.5
388.0,1.0,19.9
389.0,51.0,69.15
390.0,12.0,99.45
391.0,6.0,49.25
392.0,63.0,39.35
393.0,1.0,70.6
394.0,48.0,105.1
395.0,5.0,81.0
396.0,35.0,20.1
397.0,6.0,84.85
398.0,2.0,19.75
399.0,50.0,19.75
400.0,33.0,70.4
401.0,31.0,20.45
402.0,9.0,20.35
403.0,54.0,86.2
404.0,46.0,95.65
405.0,34.0,103.8
406.0,71.0,97.2
407.0,63.0,63.55
408.0,51.0,24.95
409.0,26.0,89.15
410.0,64.0,99.0
411.0,1.0,24.8
412.0,61.0,85.55
413.0,15.0,94.0
414.0,64.0,105.65
415.0,18.0,50.3
416.0,57.0,95.0
417.0,14.0,61.4
418.0,18.0,80.55
419.0,72.0,78.5
420.0,70.0,114.3
421.0,38.0,20.05
422.0,68.0,62.65
423.0,13.0,80.85
424.0,65.0,92.7
425.0,30.0,100.45
426.0,51.0,75.2
427.0,31.0,84.75
428.0,9.0,89.45
429.0,72.0,79.5
430.0,10.0,72.15
431.0,37.0,19.8
432.0,2.0,76.4
433.0,55.0,100.9
434.0,33.0,95.3
435.0,46.0,90.95
436.0,1.0,54.5
437.0,20.0,61.6
438.0,9.0,79.9
439.0,32.0,96.15
440.0,19.0,49.6
441.0,70.0,65.3
442.0,61.0,25.0
443.0,26.0,45.45
444.0,45.0,107.75
445.0,62.0,89.1
446.0,1.0,19.65
447.0,3.0,44.75
448.0,41.0,101.6
449.0,67.0,103.15
450.0,1.0,84.65
451.0,71.0,95.65
452.0,37.0,75.1
453.0,60.0,61.35
454.0,1.0,69.55
455.0,6.0,19.7
456.0,13.0,31.05
457.0,11.0,51.0
458.0,7.0,51.0
459.0,10.0,88.85
460.0,34.0,20.05
461.0,62.0,65.1
462.0,64.0,70.15
463.0,1.0,44.35
464.0,25.0,20.75
465.0,26.0,56.05
466.0,10.0,19.95
467.0,53.0,98.6
468.0,7.0,79.7
469.0,33.0,79.0
470.0,71.0,89.45
471.0,29.0,74.2
472.0,24.0,81.0
473.0,20.0,49.6
474.0,1.0,84.6
475.0,54.0,55.0
476.0,5.0,84.85
477.0,72.0,84.2
478.0,52.0,106.3
479.0,9.0,69.05
480.0,1.0,45.4
481.0,1.0,73.65
482.0,33.0,73.9
483.0,55.0,77.75
484.0,69.0,99.35
485.0,1.0,50.75
486.0,54.0,87.1
487.0,33.0,20.15
488.0,45.0,98.7
489.0,11.0,25.2
490.0,6.0,55.7
491.0,21.0,65.35
492.0,65.0,25.3
493.0,6.0,84.35
494.0,8.0,84.95
495.0,11.0,73.85
496.0,43.0,24.25
497.0,49.0,51.8
498.0,1.0,46.0
499.0,15.0,79.4
500.0,60.0,60.5
501.0,17.0,25.1
502.0,16.0,71.8
503.0,35.0,20.05
504.0,44.0,88.4
505.0,12.0,30.25
506.0,1.0,20.2
507.0,28.0,59.9
508.0,70.0,25.15
509.0,5.0,46.0
510.0,18.0,101.3
511.0,70.0,76.95
512.0,9.0,55.3
513.0,67.0,92.45
514.0,1.0,48.45
515.0,18.0,19.35
516.0,4.0,51.75
517.0,71.0,86.7
518.0,30.0,94.4
519.0,1.0,55.7
520.0,55.0,84.25
521.0,59.0,64.65
522.0,1.0,70.15
523.0,7.0,69.2
524.0,45.0,54.65
525.0,54.0,24.75
526.0,51.0,23.95
527.0,72.0,105.0
528.0,44.0,59.85
529.0,2.0,20.05
530.0,66.0,92.15
531.0,68.0,44.8
532.0,31.0,20.9
533.0,21.0,95.4
534.0,21.0,80.35
535.0,55.0,85.1
536.0,9.0,34.7
537.0,71.0,115.05
538.0,1.0,81.1
539.0,22.0,19.95
540.0,1.0,20.55
541.0,61.0,106.6
542.0,67.0,86.15
543.0,14.0,78.85
544.0,59.0,106.75
545.0,21.0,86.55
546.0,4.0,42.4
547.0,3.0,89.45
548.0,70.0,24.25
549.0,3.0,97.9
550.0,21.0,20.5
551.0,20.0,19.6
552.0,22.0,20.25
553.0,1.0,55.7
554.0,63.0,20.6
555.0,70.0,19.8
556.0,13.0,79.8
557.0,5.0,80.2
558.0,72.0,116.4
559.0,13.0,31.65
560.0,61.0,94.15
561.0,1.0,20.65
562.0,56.0,76.85
563.0,4.0,20.15
564.0,35.0,55.25
565.0,18.0,39.05
566.0,72.0,82.15
567.0,49.0,103.0
568.0,44.0,95.1
569.0,3.0,83.9
570.0,37.0,95.15
571.0,61.0,79.8
572.0,70.0,74.8
573.0,1.0,69.85
574.0,41.0,20.45
575.0,70.0,78.35
576.0,1.0,53.55
577.0,51.0,19.1
578.0,42.0,20.0
579.0,70.0,93.9
580.0,48.0,19.95
581.0,68.0,113.15
582.0,48.0,24.0
583.0,26.0,84.95
584.0,11.0,80.5
585.0,1.0,19.3
586.0,27.0,19.15
587.0,46.0,91.3
588.0,1.0,49.65
589.0,46.0,54.35
590.0,25.0,19.15
591.0,4.0,88.45
592.0,13.0,19.75
593.0,31.0,75.5
594.0,23.0,83.75
595.0,2.0,19.4
596.0,65.0,26.5
597.0,22.0,90.5
598.0,55.0,19.15
599.0,9.0,94.85
600.0,7.0,69.95
601.0,35.0,40.9
602.0,6.0,80.25
603.0,1.0,48.6
604.0,17.0,70.8
605.0,10.0,60.2
606.0,15.0,55.2
607.0,40.0,55.8
608.0,13.0,54.15
609.0,29.0,80.15
610.0,3.0,75.5
611.0,58.0,100.4
612.0,45.0,62.55
613.0,72.0,70.45
614.0,68.0,85.5
615.0,1.0,20.2
616.0,38.0,54.5
617.0,2.0,20.75
618.0,11.0,20.35
619.0,20.0,91.0
620.0,72.0,104.8
621.0,3.0,74.75
622.0,23.0,104.05
623.0,40.0,51.1
624.0,62.0,89.8
625.0,22.0,20.55
626.0,11.0,64.05
627.0,7.0,74.85
628.0,13.0,96.65
629.0,1.0,20.05
630.0,39.0,103.45
631.0,3.0,25.0
632.0,58.0,20.3
633.0,6.0,26.35
634.0,1.0,19.9
635.0,22.0,54.7
636.0,14.0,46.35
637.0,64.0,90.25
638.0,1.0,19.95
639.0,6.0,20.65
640.0,1.0,79.6
641.0,39.0,25.45
642.0,20.0,19.5
643.0,1.0,75.9
644.0,1.0,76.2
645.0,64.0,66.15
646.0,1.0,19.25
647.0,46.0,69.1
648.0,28.0,39.1
649.0,33.0,20.05
650.0,39.0,59.8
651.0,42.0,84.3
652.0,1.0,48.6
653.0,7.0,79.0
654.0,70.0,105.35
655.0,65.0,25.1
656.0,1.0,49.75
657.0,18.0,94.75
658.0,24.0,93.0
659.0,63.0,71.9
660.0,44.0,77.55
661.0,4.0,19.85
662.0,1.0,70.25
663.0,37.0,95.25
664.0,10.0,84.6
665.0,34.0,25.05
666.0,35.0,53.15
667.0,4.0,20.15
668.0,39.0,101.25
669.0,43.0,100.55
670.0,17.0,24.1
671.0,61.0,25.3
672.0,49.0,71.8
673.0,4.0,19.7
674.0,64.0,49.85
675.0,3.0,69.6
676.0,1.0,19.75
677.0,40.0,80.8
678.0,1.0,60.0
679.0,8.0,86.55
680.0,1.0,20.85
681.0,34.0,64.2
682.0,1.0,35.0
683.0,39.0,50.75
684.0,58.0,105.5
